Subject,Object
Filadelfia de Guanacaste,Carrillo Canton
Constitutional Court of Ukraine,Kyiv
Constitutional Court of Ukraine,Kyiv
Frankfurt Egelsbach Airport,Erzhausen
Frankfurt Egelsbach Airport,Egelsbach
Alcona Township,Alcona County
Gulliver Schools,Miami-Dade County
Carmo Convent,Santa Maria Maior
Holzbrücke Bad Säckingen,Stein
Allendorf Airport,Allendorf
Idun Township,Aitkin County
Pliny Township,Aitkin County
Nordland Township,Aitkin County
Malmo Township,Aitkin County
Nakhon Si Thammarat,Mueang Nakhon Si Thammarat
Djakotomey,Kouffo Department
El Vilar,Canillo
Ransol,Canillo
Meritxell,Canillo
L'Aldosa de Canillo,Canillo
Lužecký klen,Raspenava
Kelvin Aqueduct,Glasgow City
Alberta,Canada
Quebec,Canada
Alberta,Canada
Quebec,Canada
Dorpat Voivodeship,Duchy of Livonia
Wenden Voivodeship,Duchy of Livonia
Wenden Voivodeship,Duchy of Livonia
North Wales,Montgomery County
Glenmont,Montgomery County
Aspen Hill,Montgomery County
South Kensington,Montgomery County
Kemp Mill,Montgomery County
Olney,Montgomery County
Aspen Hill,Montgomery County
Kemp Mill,Montgomery County
Silver Spring,Montgomery County
South Kensington,Montgomery County
Silver Spring,Montgomery County
Aspen Hill,Montgomery County
Montgomery,Montgomery County
Wheaton,Montgomery County
Forest Glen station,Montgomery County
Glenmont station,Montgomery County
Talavera la Nueva,Talavera de la Reina
Castra Lambaesis,Batna Province
Rügen Airport,Dreschvitz
Monument to Joaquín Costa,Zaragoza
Archaeological site of Cabeço do Vouga,"Trofa, Segadães e Lamas do Vouga"
Osinsky Uyezd,Perm Governorate
Skupina stromů u tvrze,Štěměchy
Mikajiri Station,Kumagaya
Fannbyn,Ångermanland
San Antonio,Bexar County
San Antonio,Bexar County
Skupina šesti dubů,Třebíč
Group of three oaks,Třebíč
4 oaks in Bažantnice,Třebíč
Třebíč,Třebíč District
Hamburg Media School,Hamburg-Nord
Hamburg Media School,Hamburg-Nord
Jewish Children's Museum,Eastern Parkway
Ysyk-Ata District,Chuy Region
Chuy District,Chuy Region
Moskovsky District,Chuy Region
Ozuka-kofun,Keisen
Palácio do Planalto,Brasília
Hochschule Stralsund,Stralsund
Ziegelgraben Bridge,Stralsund
Madha,Musandam Governorate
Millennium Tower,California
California Memorial Stadium,California
Sierra Army Depot,California
Parks Reserve Forces Training Area,California
Fort Yuma,California
Sacramento Children's Museum,California
A. Gary Anderson Graduate School of Management,California
Modesto metropolitan statistical area,California
Stockton metropolitan statistical area,California
San Jose–Sunnyvale–Santa Clara metropolitan statistical area,California
Pebble Beach Golf Links,California
St. John's Seminary,California
Orbiel Aqueduct,Trèbes
Towne Centre Boulevard,Provo
Faurot Field,Columbia
University of Calgary Faculty of Law,Calgary
Arrecife Algerine,Piura
Pawan Danavi Wind Farm,Puttalam District
Madurankuliya Wind Farm,Puttalam District
Valga City,Valga County
Antwerp International Golf & Country Club Rinkven,Schilde
patinoire de Caen la mer,Caen
Grand Accélérateur National d'Ions Lourds,Caen
Linnahall,Tallinn City
Ecce Homo,Šternberk
Ecce Homo,Šternberk
Horácký zimní stadion,Jihlava
Lake Maggiore,Lombardy
Lake Maggiore,Lombardy
Lake Maggiore,Lombardy
Chimney at Camí de les Serratelles,La Llosa
Bergwerk Käpfnach,Horgen
Moksha,Samara Oblast
Moksha,Samara Oblast
Suceava,Suceava County
Westlands Primary School,Staffordshire
Casa Pia and College of the Orphans of Saint Joachim,Salvador
Forte de Santo Antônio da Barra,Salvador
Small Fort of Our Lady of Monserrate,Salvador
Forte de Santo Antônio da Barra,Salvador
Small Fort of Our Lady of Monserrate,Salvador
Chafariz do Terreiro de Jesus,Salvador
Notre-Dame-de-Lourdes,L'Érable Regional County Municipality
Aroma Province,La Paz Department
Nor Yungas Province,La Paz Department
Congaree River Swamp,Richland County
Malabar Farm State Park,Richland County
Weston Lake,Richland County
Royal National Lifeboat Institution,Dorset
Padre Abad Province,Ucayali
2019 Internazionali Femminili di Palermo,Palermo
Sainte-Anne-de-la-Pocatière,Kamouraska Regional County Municipality
Olomouc,Olomouc District
Carnival of Basel,Basel-Stadt
Carnival of Basel,Basel-Stadt
Památné douglasky u Zátiší,Svatoslav
Peralta de la Sal,Peralta de Calasanz
Calasanz,Peralta de Calasanz
16th Street Baptist Church bombing,Birmingham
Birmingham pub bombings,Birmingham
Statue of Horatio Nelson,Birmingham
Waag,Franekeradeel
Waag,Krimpenerwaard
Waag,Alkmaar
Bubach,Mamming
Marzahn power station,Berlin
Moabit power station,Berlin
The Convent,Gibraltar
Holborn Circus,City of London
Holborn Circus,City of London
Tadeiyama Kofun,Sakai
Nagayama Kofun,Sakai
Gobyoyama Kofun,Sakai
WildlifeDirect,Nairobi
Sheldrick Wildlife Trust,Nairobi
Stjernehallen,Fredrikstad
Norwegian Institute of Journalism,Fredrikstad
Židák u Rožďalovic,Rožďalovice
Židák u Rožďalovic,Rožďalovice
Arauco,Arauco Province
Osnabrück Central Station,Osnabrück
Russian Bishop's House,Sitka
Răcari,Dâmbovița County
Kpomassè,Atlantique Department
Esteban Arce Province,Cochabamba Department
Sacramento,Sacramento County
Newberg,Yamhill County
Bildstock und Wegestein Crostwitz Richtung Neudörfel,Crostwitz
Ústí nad Labem,Ústí nad Labem District
Ústí nad Labem,Ústí nad Labem District
Ústí nad Labem,Ústí nad Labem District
Ústí nad Labem,Ústí nad Labem District
Ústí nad Labem,Ústí nad Labem District
Kilosa District,Morogoro Region
"3–9 High Street, Millers Point",New South Wales
Myall Creek Massacre,New South Wales
Bodangora Wind Farm,New South Wales
Surrey,South East England
West Sussex,England
Surrey,South East England
Worcestershire,England
Oxfordshire,South East England
Warwickshire,England
Worcestershire,England
Oxfordshire,South East England
Warwickshire,England
Worcestershire,England
Surrey,England
Berkshire,South East England
The Romany Inn,Oxfordshire
Zona Industriale Edilmac,Bagnolo Cremasco
Zona Industriale De Magistris,Bagnolo Cremasco
Church of the Exaltation of the Holy Cross,Brno-Slatina
Chiclayo Province,Lambayeque
Tůně u Špačků,Staré Hodějovice
Changsheng Power Plant,Luzhu District
Changjiangyuan bridge,Tanggulashan
Grand Trunk Railway Terrace,Kingston
Rideau Terrace,Kingston
217-221 Stuart Street,Kingston
97-101 Yonge Street,Kingston
71-75 Mowat Avenue,Kingston
Kingston,Luzerne County
Luzerne,Luzerne County
Penn Lake Park,Luzerne County
Luzerne,Luzerne County
Kingston,Luzerne County
Luzerne,Luzerne County
Kingston,Luzerne County
Jenkins Township,Luzerne County
Jackson Township,Luzerne County
Huntington Township,Luzerne County
Hanover Township,Luzerne County
40 Clergy Street,Kingston
38 Clergy Street,Kingston
Queen's College London,City of Westminster
Cavalry and Guards Club,City of Westminster
Garrick Club,City of Westminster
Montmorency Falls,Quebec City
National Bank Cup,Quebec City
The Persian Qanat,Kerman Province
Bayham Old Abbey,Frant
Karan,Koulikoro Region
Tougouni,Koulikoro Region
Dukan Dam,Sulaymaniyah Governorate
Kishaba smart interchange,Kitanakagusuku
Takehara,Hiroshima Prefecture
Vallinsgrundet,Örnsköldsvik Municipality
Station 17 Rochlitz,Rochlitz
Trent Hills,Northumberland County
Kujang County,North Pyongan Province
Sindo County,North Pyongan Province
Uiju County,North Pyongan Province
Ryongchon,North Pyongan Province
North West Mounted Police Stables,Dawson City
China Township,St. Clair County
Kuressaare City,Saare County
Gori,Shida Kartli
Boränget Sveden,Dalarna
Enviksbyn,Dalarna
Larsarvet,Dalarna
Nygården,Dalarna
Rhein-Kreis Neuss,Düsseldorf Government Region
Rhein-Kreis Neuss,Düsseldorf Government Region
Rhein-Kreis Neuss,Düsseldorf Government Region
Granite LDS Ward Chapel-Avard Fairbanks Studio,Sandy
La Grande Soufrière,Guadeloupe
Il Girasole,Lacchiarella
Kishapu District,Shinyanga Region
Bankass Cercle,Bankass
"Barking, Havering and Redbridge University Hospitals NHS Trust",Romford
Lion's Cup,Tokyo
Bråttensby,Herrljunga Municipality
High Tatras,Liptovský Mikuláš District
Omaha Children's Museum,Omaha
Miss Nebraska's Outstanding Teen,Omaha
Motal Selsoviet,Ivanava District
Olympia Eishalle,Milbertshofen-Am Hart
Crown Perth,Perth
Crown Perth,Perth
Trust Land No. XVIII,Southern Province
Fresquel Aqueduct,Carcassonne
University of Montenegro Faculty of Economics,Podgorica
Theobalds House,Broxbourne
Zafarronada de Omaña,León Province
Yha Hostel,Youlgreave
Nagoya Freight Terminal,Nagoya
Eleanor Island National Wildlife Area,Gravenhurst
Marburg-Biedenkopf,Giessen Government Region
Ōsumi Province,Saikaidō
Richardson Lake Migratory Bird Sanctuary,Regional Municipality of Wood Buffalo
Vabkent District,Bukhara Region
Noah Chippett Stage/Twine Loft and Wharf,Leading Tickles
Noah Chippett Stage/Twine Loft and Wharf,Leading Tickles
Llinda al Carrer Vila d'Amunt,Palau-sator
Komuna e Pojanit,Korçë County
Osaka Prefectural Yuhigaoka Library,Tennōji-ku
University Institute of Technology of Nantes,Nantes
Burg Absberg,Absberg
Royal Golf Club des Fagnes,Spa
Spauregg,Partschins
Felsgruppe WNW von Ebneth,Burgkunstadt
Alakaʻi Swamp,Kauai County
Mary's column,Ljubljana City Municipality
"Aarhus University, School of Business and Social Sciences",Aarhus Municipality
Baj Pomorski Theater,Toruń
Tokushima,Tokushima Prefecture
Altoona,Eau Claire County
Sacred Heart School of Theology,Hales Corners
Belfry of Saint-Riquier,Saint-Riquier
Winchester Guildhall,Winchester
Affoltern,Zürich
Seebach,Zürich
Oerlikon,Zürich
Albisrieden,Zürich
Oerlikon,Zürich
Werd,Zürich
Alt-Wiedikon,Zürich
Hochschulen,Zürich
Hirslanden,Zürich
Höngg,Zürich
Renström,Västerbotten
Bridge of Allan,Stirling
Funamichō Station,Minato-ku
Shiomichō Station,Minato-ku
Shōwamachi Station,Minato-ku
Sárospatak,Sárospatak  District
Castro de Nandufe,Tondela e Nandufe
Portage Spillway Provincial Park,Rural Municipality of Portage la Prairie
Langhorne,Bucks County
Newtown,Bucks County
Xibër,Dibër County
Xibër,Dibër County
Vakil Bazaar,Shiraz
2016 New York and New Jersey bombings,Elizabeth
British High Commission Port Louis,Port Louis
"Budapest, including the Banks of the Danube, the Buda Castle Quarter and Andrássy Avenue",Budapest
Esztergom,Esztergom  District
Szenttamás,Esztergom
Caldera,Copiapó Province
Treviño,Burgos Province
Yamagata Prefectural Library,Yamagata
Lawi Lawi Reef,Northern Samar
Atlanta,DeKalb County
Atlanta,DeKalb County
Morehouse College,Atlanta
Wilcox,Saskatchewan
Waseca,Saskatchewan
Waldeck,Saskatchewan
Stenen,Saskatchewan
"Gull Lake No. 139, Saskatchewan",Saskatchewan
Prairie National Wildlife Area,Saskatchewan
Prince Albert National Park,Saskatchewan
Alcanada,Alcúdia
Maria column in Benešov nad Ploučnicí,Benešov nad Ploučnicí
Bang Krabue Intersection,Thanon Nakhon Chai Si
Kleinkastell Gunzenhausen Hinterer Schlossberg,Gunzenhausen
Monti Lattari,Metropolitan City of Naples
Ashburn,Loudoun County
Novocherkassk Cathedral,Novocherkassk
Victoria Drive Primary Pupil Referral Unit,London Borough of Wandsworth
Albemarle Primary School,London Borough of Wandsworth
Makati,Metro Manila
Quezon City,Metro Manila
Manila,Metro Manila
Portal i restes de fortificació de l'Aranyó,Els Plans de Sió
Warner Robins,"Warner Robins, Georgia metropolitan area"
Chienshan Power Plant,Huxi Township
Altomünster,Altomünster
Georgenberg,Micheldorf in Oberösterreich
Gütersloh,Gütersloh
Aulavik National Park,Northwest Territories
Thaidene Nëné National Park Reserve,Northwest Territories
Tsubai Otsukayama Kofun,Kizugawa
Yaquina Bay Bridge,Newport
Isle of Wight NHS Trust,Newport
Fisherman's Bastion,Budapest I. District
Eguzon Dam,canton of Argenton-sur-Creuse
Yamanashi Prefectural Library,Kōfu
2018 Magnitogorsk building collapse,Magnitogorsk Urban Okrug
2018 Magnitogorsk building collapse,Magnitogorsk Urban Okrug
Kalvfjärden,Tyresö Municipality
Tremont Township,Tazewell County
Arbory Hill,South Lanarkshire
Station 10 Keulenberg,Pulsnitz
Památné jasany u Trnavy,Trnava
"Theekoepel, Rosendael",Rozendaal
Mito,Ibaraki Prefecture
Trolleybuses in Lucerne,Lucerne
Ponte-cais de Bissau,Bissau
Ponte-cais de Bissau,Bissau
Institut universitaire de technologie de Lannion,Lannion
Vallibel Wind Farm,Sabaragamuwa Province
CSM București,Bucharest
Kunst Museum Winterthur,canton of Zürich
Botanical Garden of the University of Zurich,canton of Zürich
Villa Flora,canton of Zürich
Hamakua Marsh,Honolulu County
Kawainui and Hamakua Marsh Complex,Honolulu County
1979 ABN World Tennis Tournament,Rotterdam
2006 ABN AMRO World Tennis Tournament,Rotterdam
2011 ABN AMRO World Tennis Tournament,Rotterdam
2007 ABN AMRO World Tennis Tournament,Rotterdam
British High Commission Abuja,Abuja
Kauffman Stadium,Kansas City
Straubing Wallmühle Airport,Atting
Dubrava Hydroelectric Power Plant,Međimurje County
Hofburg Palace,Innere Stadt
Institut universitaire de technologie de Lorient,Lorient
British High Commission Wellington,Wellington
Saint-Damien,Matawinie Regional County Municipality
Mayesbrook Park School,London Borough of Barking and Dagenham
Bäckebol,Gothenburg Municipality
Brämaregården,Gothenburg Municipality
Björkekärr,Gothenburg Municipality
Biskopsgården,Gothenburg Municipality
Bergum,Gothenburg Municipality
Goosenecks State Park,Utah
Coral Pink Sand Dunes State Park,Utah
Dead Horse Point State Park,Utah
St. George Children's Museum,Utah
Maria column,Vyškov-Město
Maria column,Cetenov
Maria column,Brno-střed
Maria column,Český Krumlov
Maria column,Nymburk
Hippodrome de Wallonie,Mons
Black River-Matheson,Cochrane District
Landscape of the Pico Island Vineyard Culture,Candelária
Swabian-Franconian Forest,Baden-Württemberg
Castra of Lorch,Baden-Württemberg
"Boulder Safnern, Büttenberg/ located at: Historical Museum Bern",Safnern
Goldridge College,Kwekwe
IUT Tremblay,Tremblay-en-France
Wenlock Communal Land,Matabeleland South Province
Tshatshani Communal Land,Matabeleland South Province
Steenerson Township,Beltrami County
Smedsgården and Bredäng,Ronneby Municipality
Ninh Thuận 2 Nuclear Power Plant,Ninh Hải
Byčycha Sieĺsaviet,Haradok District
Trill,United Federation of Planets
Betazed,United Federation of Planets
Trill,United Federation of Planets
Betazed,United Federation of Planets
Trill,United Federation of Planets
Deneb Ⅳ,United Federation of Planets
Betazed,United Federation of Planets
Darrell K Royal–Texas Memorial Stadium,Austin
The Thinkery,Austin
"Chimney of Polígon 3, Parcel·la 23i, Catarroja",Catarroja
"Chimney of Motor del Dorado, Catarroja",Catarroja
Murgeni,Vaslui County
Institut d'histoire du temps présent,17th arrondissement of Paris
Pakhtaabad District,Andijan Region
Shakhrihon District,Andijan Region
Asaka District,Andijan Region
Kleinweichs,Otzing
Haunersdorf,Otzing
Lailling,Otzing
Kamačnik Canyon,Primorje-Gorski Kotar County
Ōmagari,Akita Prefecture
Santi Ansano e Tommaso,Pescia
Alafia,Tombouctou Region
Zona Industriale Comiti,Florence
Malacoda Zona Industriale,Florence
Lakajgården,Frederiksberg Municipality
Muralha das Portas de Montemuro,Parada de Ester e Ester
Gorjansko military cemetery,Komen Municipality
Minas Gerais,Brazil
Amazonas,Brazil
Pará,Brazil
Amazonas,Brazil
Pará,Brazil
Amazonas,Brazil
Rio de Janeiro,Brazil
Pará,Brazil
Goiás,Brazil
Mato Grosso,Brazil
Amazonas,Brazil
Minas Gerais,Brazil
Amazonas,Brazil
BR-319,Amazonas
Zalaegerszeg,Zalaegerszeg  District
Białostocki Teatr Lalek,Białystok
Monocacy Aqueduct,Maryland
Berlin-Lichtenberg station,Lichtenberg
Klingenberg power station,Lichtenberg
Gesala,Yanbian County
Bandagal,Khoyrasole community development block
Mautara,Khoyrasole community development block
Chak Modpur,Khoyrasole community development block
Kunduakori,Khoyrasole community development block
Faridpur,Khoyrasole community development block
Svängen lighthouse,Värmdö Municipality
Revenge Reef,Värmdö Municipality
Almagrundet lighthouse,Värmdö Municipality
"Ponte Vecchio, Bassano",Bassano del Grappa
Kwimba District,Mwanza Region
Bình Thạnh,Ho Chi Minh City
District 1,Ho Chi Minh City
District 5,Ho Chi Minh City
Tân Bình,Ho Chi Minh City
District 3,Ho Chi Minh City
Thủ Đức,Ho Chi Minh City
District 11,Ho Chi Minh City
District 6,Ho Chi Minh City
District 10,Ho Chi Minh City
Golf de Saint-Nom-la-Bretèche,Saint-Nom-la-Bretèche
Cesse Aqueduct,Mirepeisset
